instrument_id,timestamp,parameter,code_type,code
USA-MDA_water-level_SERC-dock,2021-02-11 00:48:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 00:54:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 01:00:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 01:06:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 01:12:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 01:18:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 01:24:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 01:30:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 01:36:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 01:42:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 01:48:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 01:54:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 02:00:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 02:06:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 02:12:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 02:18:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 02:24:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 02:30:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 02:36:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 02:42:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 02:48:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 02:54:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 03:00:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 03:06:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 03:12:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 03:18:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 03:24:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 03:30:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 03:36:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 03:42:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 03:48:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 03:54:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 04:00:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 04:06:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 04:12:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 04:18:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 04:24:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 04:30:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 04:36:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 04:42:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 04:48:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 04:54:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 05:00:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 05:06:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 05:12:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 05:18:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 05:24:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 05:30:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 05:36:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 05:42:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 05:48:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 05:54:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 06:00:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 06:06:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 06:12:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 06:18:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 06:24:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 06:30:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 06:36:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 06:42:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 06:48:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 06:54:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 07:00:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 07:06:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 07:12:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 07:18:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 07:24:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 07:30:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 07:36:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 07:42:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 07:48:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 07:54:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 08:00:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 08:06:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 08:12:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 08:18:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 08:24:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 08:30:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 08:36:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 08:42:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 08:48:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 08:54:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 09:00:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 09:06:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 09:12:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 09:18:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 09:24:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 09:30:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 09:36:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 09:42:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 09:48:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 09:54:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 10:00:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 10:06:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 10:12:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 10:18:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 10:24:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 10:30:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 10:36:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 10:42:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 10:48:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 10:54:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 11:00:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 11:06:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 11:12:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 11:18:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 11:24:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 11:30:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 11:36:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 11:42:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 11:48:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 11:54:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 12:00:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 12:06:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 12:12:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 12:18:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 12:24:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 12:30:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 12:36:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 12:42:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 12:48:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 12:54:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 13:00:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 13:06:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 13:12:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 13:18:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 13:24:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 13:30:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 13:36:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 13:42:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 13:48:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 13:54:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 14:00:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 14:06:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 14:12:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 14:18:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 14:24:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 14:30:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 14:36:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 14:42:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 14:48:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 14:54:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 15:00:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 15:06:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 15:12:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 15:18:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 15:24:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 15:30:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 15:36:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 15:42:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 15:48:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 15:54:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 16:00:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 16:06:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 16:12:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 16:18:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 16:24:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 16:30:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 16:36:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 16:42:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 16:48:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 16:54:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 17:00:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 17:06:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 17:12:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 17:18:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 17:24:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 17:30:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 17:36:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 17:42:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 17:48:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 17:54:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 18:00:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 18:06:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 18:12:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 18:18:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 18:24:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 18:30:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 18:36:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 18:42:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 18:48:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 18:54:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 19:00:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 19:06:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 19:12:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 19:18:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 19:24:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 19:30:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 19:36:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 19:42:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 19:48:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 19:54:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 20:00:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 20:06:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 20:12:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 20:18:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 20:24:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 20:30:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 20:36:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 20:42:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 20:48:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 20:54:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 21:00:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 21:06:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 21:12:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 21:18:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 21:24:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 21:30:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 21:36:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 21:42:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 21:48:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 21:54:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 22:00:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 22:06:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 22:12:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 22:18:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 22:24:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 22:30:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 22:36:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 22:42:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 22:48:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 22:54:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 23:00:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 23:06:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 23:12:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 23:18:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 23:24:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 23:30:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 23:36:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 23:42:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 23:48:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-11 23:54:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 00:00:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 00:06:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 00:12:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 00:18:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 00:24:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 00:30:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 00:36:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 00:42:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 00:48:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 00:54:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 01:00:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 01:06:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 01:12:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 01:18:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 01:24:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 01:30:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 01:36:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 01:42:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 01:48:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 01:54:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 02:00:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 02:06:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 02:12:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 02:18:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 02:24:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 02:30:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 02:36:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 02:42:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 02:48:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 02:54:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 03:00:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 03:06:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 03:12:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 03:18:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 03:24:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 03:30:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 03:36:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 03:42:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 03:48:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 03:54:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 04:00:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 04:06:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 04:12:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 04:18:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 04:24:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 04:30:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 04:36:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 04:42:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 04:48:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 04:54:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 05:00:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 05:06:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 05:12:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 05:18:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 05:24:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 05:30:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 05:36:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 05:42:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 05:48:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 05:54:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 06:00:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 06:06:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 06:12:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 06:18:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 06:24:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 06:30:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 06:36:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 06:42:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 06:48:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 06:54:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 07:00:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 07:06:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 07:12:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 07:18:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 07:24:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 07:30:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 07:36:00,level_m_cbs,main,GQR
USA-MDA_water-level_SERC-dock,2021-02-12 07:42:00,level_m_cbs,main,GQR
