refuge,site,SET,azi,pin,pin_length_mm,date,pinvalue_mm,navd88_arm_mm,navd88_pinvalue_mm,date_numeric
Aransas,Matagorda Island,SET 1,350,5,915,2017-11-09,455,746.7,286.7,3.41
Aransas,Matagorda Island,SET 1,350,5,915,2018-04-05,444,746.7,275.7,3.81
Aransas,Matagorda Island,SET 1,350,5,915,2018-11-16,463,746.7,294.7,4.43
Aransas,Matagorda Island,SET 1,350,5,915,2019-04-11,454,746.7,285.7,4.83
Aransas,Matagorda Island,SET 1,350,5,915,2019-12-04,444,746.7,275.7,5.48
Aransas,Matagorda Island,SET 1,88,6,915,2014-06-12,438,746.7,269.7,0.00
Aransas,Matagorda Island,SET 1,88,6,915,2014-12-10,435,746.7,266.7,0.50
Aransas,Matagorda Island,SET 1,88,6,915,2015-04-15,442,746.7,273.7,0.84
Aransas,Matagorda Island,SET 1,88,6,915,2015-09-02,436,746.7,267.7,1.22
Aransas,Matagorda Island,SET 1,88,6,915,2016-04-06,442,746.7,273.7,1.82
Aransas,Matagorda Island,SET 1,88,6,915,2017-05-17,453,746.7,284.7,2.93
Aransas,Matagorda Island,SET 1,88,6,915,2017-11-09,442,746.7,273.7,3.41
Aransas,Matagorda Island,SET 1,88,6,915,2018-04-05,459,746.7,290.7,3.81
Aransas,Matagorda Island,SET 1,88,6,915,2018-11-16,454,746.7,285.7,4.43
Aransas,Matagorda Island,SET 1,88,6,915,2019-04-11,457,746.7,288.7,4.83
Aransas,Matagorda Island,SET 1,88,6,915,2019-12-04,491,746.7,322.7,5.48
Aransas,Matagorda Island,SET 1,175,6,915,2014-06-12,437,746.7,268.7,0.00
Aransas,Matagorda Island,SET 1,175,6,915,2014-12-10,443,746.7,274.7,0.50
Aransas,Matagorda Island,SET 1,175,6,915,2015-04-15,454,746.7,285.7,0.84
Aransas,Matagorda Island,SET 1,175,6,915,2015-09-02,438,746.7,269.7,1.22
Aransas,Matagorda Island,SET 1,175,6,915,2016-04-06,442,746.7,273.7,1.82
Aransas,Matagorda Island,SET 1,175,6,915,2017-05-17,411,746.7,242.7,2.93
Aransas,Matagorda Island,SET 1,175,6,915,2017-11-09,414,746.7,245.7,3.41
Aransas,Matagorda Island,SET 1,175,6,915,2018-04-05,451,746.7,282.7,3.81
Aransas,Matagorda Island,SET 1,175,6,915,2018-11-16,470,746.7,301.7,4.43
Aransas,Matagorda Island,SET 1,175,6,915,2019-04-11,467,746.7,298.7,4.83
Aransas,Matagorda Island,SET 1,175,6,915,2019-12-04,468,746.7,299.7,5.48
Aransas,Matagorda Island,SET 1,262,6,915,2014-06-12,454,746.7,285.7,0.00
Aransas,Matagorda Island,SET 1,262,6,915,2014-12-10,467,746.7,298.7,0.50
Aransas,Matagorda Island,SET 1,262,6,915,2015-04-15,467,746.7,298.7,0.84
Aransas,Matagorda Island,SET 1,262,6,915,2015-09-02,448,746.7,279.7,1.22
Aransas,Matagorda Island,SET 1,262,6,915,2016-04-06,452,746.7,283.7,1.82
Aransas,Matagorda Island,SET 1,262,6,915,2017-05-17,446,746.7,277.7,2.93
Aransas,Matagorda Island,SET 1,262,6,915,2017-11-09,440,746.7,271.7,3.41
Aransas,Matagorda Island,SET 1,262,6,915,2018-04-05,448,746.7,279.7,3.81
Aransas,Matagorda Island,SET 1,262,6,915,2018-11-16,464,746.7,295.7,4.43
Aransas,Matagorda Island,SET 1,262,6,915,2019-04-11,462,746.7,293.7,4.83
Aransas,Matagorda Island,SET 1,262,6,915,2019-12-04,464,746.7,295.7,5.48
Aransas,Matagorda Island,SET 1,350,6,915,2014-06-12,433,746.7,264.7,0.00
Aransas,Matagorda Island,SET 1,350,6,915,2014-12-10,444,746.7,275.7,0.50
Aransas,Matagorda Island,SET 1,350,6,915,2015-04-15,437,746.7,268.7,0.84
Aransas,Matagorda Island,SET 1,350,6,915,2015-09-02,438,746.7,269.7,1.22
Aransas,Matagorda Island,SET 1,350,6,915,2016-04-06,447,746.7,278.7,1.82
Aransas,Matagorda Island,SET 1,350,6,915,2017-05-17,442,746.7,273.7,2.93
Aransas,Matagorda Island,SET 1,350,6,915,2017-11-09,445,746.7,276.7,3.41
Aransas,Matagorda Island,SET 1,350,6,915,2018-04-05,444,746.7,275.7,3.81
Aransas,Matagorda Island,SET 1,350,6,915,2018-11-16,458,746.7,289.7,4.43
Aransas,Matagorda Island,SET 1,350,6,915,2019-04-11,463,746.7,294.7,4.83
Aransas,Matagorda Island,SET 1,350,6,915,2019-12-04,454,746.7,285.7,5.48
Aransas,Matagorda Island,SET 1,88,7,916,2014-06-12,430,746.7,260.7,0.00
Aransas,Matagorda Island,SET 1,88,7,916,2014-12-10,420,746.7,250.7,0.50
Aransas,Matagorda Island,SET 1,88,7,916,2015-04-15,437,746.7,267.7,0.84
Aransas,Matagorda Island,SET 1,88,7,916,2015-09-02,432,746.7,262.7,1.22
Aransas,Matagorda Island,SET 1,88,7,916,2016-04-06,434,746.7,264.7,1.82
Aransas,Matagorda Island,SET 1,88,7,916,2017-05-17,461,746.7,291.7,2.93
Aransas,Matagorda Island,SET 1,88,7,916,2017-11-09,453,746.7,283.7,3.41
Aransas,Matagorda Island,SET 1,88,7,916,2018-04-05,460,746.7,290.7,3.81
Aransas,Matagorda Island,SET 1,88,7,916,2018-11-16,462,746.7,292.7,4.43
Aransas,Matagorda Island,SET 1,88,7,916,2019-04-11,459,746.7,289.7,4.83
Aransas,Matagorda Island,SET 1,88,7,916,2019-12-04,471,746.7,301.7,5.48
Aransas,Matagorda Island,SET 1,175,7,916,2014-06-12,440,746.7,270.7,0.00
Aransas,Matagorda Island,SET 1,175,7,916,2014-12-10,443,746.7,273.7,0.50
Aransas,Matagorda Island,SET 1,175,7,916,2015-04-15,449,746.7,279.7,0.84
Aransas,Matagorda Island,SET 1,175,7,916,2015-09-02,441,746.7,271.7,1.22
Aransas,Matagorda Island,SET 1,175,7,916,2016-04-06,441,746.7,271.7,1.82
Aransas,Matagorda Island,SET 1,175,7,916,2017-05-17,499,746.7,329.7,2.93
Aransas,Matagorda Island,SET 1,175,7,916,2017-11-09,430,746.7,260.7,3.41
Aransas,Matagorda Island,SET 1,175,7,916,2018-04-05,467,746.7,297.7,3.81
Aransas,Matagorda Island,SET 1,175,7,916,2018-11-16,461,746.7,291.7,4.43
Aransas,Matagorda Island,SET 1,175,7,916,2019-04-11,457,746.7,287.7,4.83
Aransas,Matagorda Island,SET 1,175,7,916,2019-12-04,474,746.7,304.7,5.48
Aransas,Matagorda Island,SET 1,262,7,915,2014-06-12,459,746.7,290.7,0.00
Aransas,Matagorda Island,SET 1,262,7,915,2014-12-10,461,746.7,292.7,0.50
Aransas,Matagorda Island,SET 1,262,7,915,2015-04-15,462,746.7,293.7,0.84
Aransas,Matagorda Island,SET 1,262,7,915,2015-09-02,454,746.7,285.7,1.22
Aransas,Matagorda Island,SET 1,262,7,915,2016-04-06,452,746.7,283.7,1.82
Aransas,Matagorda Island,SET 1,262,7,915,2017-05-17,454,746.7,285.7,2.93
Aransas,Matagorda Island,SET 1,262,7,915,2017-11-09,462,746.7,293.7,3.41
Aransas,Matagorda Island,SET 1,262,7,915,2018-04-05,462,746.7,293.7,3.81
Aransas,Matagorda Island,SET 1,262,7,915,2018-11-16,461,746.7,292.7,4.43
Aransas,Matagorda Island,SET 1,262,7,915,2019-04-11,457,746.7,288.7,4.83
Aransas,Matagorda Island,SET 1,262,7,915,2019-12-04,455,746.7,286.7,5.48
Aransas,Matagorda Island,SET 1,350,7,915,2014-06-12,435,746.7,266.7,0.00
Aransas,Matagorda Island,SET 1,350,7,915,2014-12-10,445,746.7,276.7,0.50
Aransas,Matagorda Island,SET 1,350,7,915,2015-04-15,433,746.7,264.7,0.84
Aransas,Matagorda Island,SET 1,350,7,915,2015-09-02,434,746.7,265.7,1.22
Aransas,Matagorda Island,SET 1,350,7,915,2016-04-06,441,746.7,272.7,1.82
Aransas,Matagorda Island,SET 1,350,7,915,2017-05-17,441,746.7,272.7,2.93
Aransas,Matagorda Island,SET 1,350,7,915,2017-11-09,444,746.7,275.7,3.41
Aransas,Matagorda Island,SET 1,350,7,915,2018-04-05,443,746.7,274.7,3.81
Aransas,Matagorda Island,SET 1,350,7,915,2018-11-16,457,746.7,288.7,4.43
Aransas,Matagorda Island,SET 1,350,7,915,2019-04-11,447,746.7,278.7,4.83
Aransas,Matagorda Island,SET 1,350,7,915,2019-12-04,453,746.7,284.7,5.48
Aransas,Matagorda Island,SET 1,88,8,916,2014-06-12,423,746.7,253.7,0.00
Aransas,Matagorda Island,SET 1,88,8,916,2014-12-10,422,746.7,252.7,0.50
Aransas,Matagorda Island,SET 1,88,8,916,2015-04-15,427,746.7,257.7,0.84
Aransas,Matagorda Island,SET 1,88,8,916,2015-09-02,432,746.7,262.7,1.22
Aransas,Matagorda Island,SET 1,88,8,916,2016-04-06,432,746.7,262.7,1.82
Aransas,Matagorda Island,SET 1,88,8,916,2017-05-17,NA,746.7,NA,2.93
Aransas,Matagorda Island,SET 1,88,8,916,2017-11-09,NA,746.7,NA,3.41
Aransas,Matagorda Island,SET 1,88,8,916,2018-04-05,NA,746.7,NA,3.81
Aransas,Matagorda Island,SET 1,88,8,916,2018-11-16,456,746.7,286.7,4.43
Aransas,Matagorda Island,SET 1,88,8,916,2019-04-11,457,746.7,287.7,4.83
Aransas,Matagorda Island,SET 1,88,8,916,2019-12-04,507,746.7,337.7,5.48
Aransas,Matagorda Island,SET 1,175,8,916,2014-06-12,447,746.7,277.7,0.00
Aransas,Matagorda Island,SET 1,175,8,916,2014-12-10,453,746.7,283.7,0.50
Aransas,Matagorda Island,SET 1,175,8,916,2015-04-15,445,746.7,275.7,0.84
Aransas,Matagorda Island,SET 1,175,8,916,2015-09-02,442,746.7,272.7,1.22
Aransas,Matagorda Island,SET 1,175,8,916,2016-04-06,445,746.7,275.7,1.82
Aransas,Matagorda Island,SET 1,175,8,916,2017-05-17,462,746.7,292.7,2.93
Aransas,Matagorda Island,SET 1,175,8,916,2017-11-09,396,746.7,226.7,3.41
Aransas,Matagorda Island,SET 1,175,8,916,2018-04-05,459,746.7,289.7,3.81
Aransas,Matagorda Island,SET 1,175,8,916,2018-11-16,464,746.7,294.7,4.43
Aransas,Matagorda Island,SET 1,175,8,916,2019-04-11,456,746.7,286.7,4.83
Aransas,Matagorda Island,SET 1,175,8,916,2019-12-04,462,746.7,292.7,5.48
Aransas,Matagorda Island,SET 1,262,8,915,2014-06-12,443,746.7,274.7,0.00
Aransas,Matagorda Island,SET 1,262,8,915,2014-12-10,448,746.7,279.7,0.50
Aransas,Matagorda Island,SET 1,262,8,915,2015-04-15,451,746.7,282.7,0.84
Aransas,Matagorda Island,SET 1,262,8,915,2015-09-02,448,746.7,279.7,1.22
Aransas,Matagorda Island,SET 1,262,8,915,2016-04-06,453,746.7,284.7,1.82
Aransas,Matagorda Island,SET 1,262,8,915,2017-05-17,457,746.7,288.7,2.93
Aransas,Matagorda Island,SET 1,262,8,915,2017-11-09,454,746.7,285.7,3.41
Aransas,Matagorda Island,SET 1,262,8,915,2018-04-05,473,746.7,304.7,3.81
Aransas,Matagorda Island,SET 1,262,8,915,2018-11-16,459,746.7,290.7,4.43
Aransas,Matagorda Island,SET 1,262,8,915,2019-04-11,467,746.7,298.7,4.83
Aransas,Matagorda Island,SET 1,262,8,915,2019-12-04,472,746.7,303.7,5.48
Aransas,Matagorda Island,SET 1,350,8,915,2014-06-12,444,746.7,275.7,0.00
Aransas,Matagorda Island,SET 1,350,8,915,2014-12-10,442,746.7,273.7,0.50
Aransas,Matagorda Island,SET 1,350,8,915,2015-04-15,438,746.7,269.7,0.84
Aransas,Matagorda Island,SET 1,350,8,915,2015-09-02,438,746.7,269.7,1.22
Aransas,Matagorda Island,SET 1,350,8,915,2016-04-06,435,746.7,266.7,1.82
Aransas,Matagorda Island,SET 1,350,8,915,2017-05-17,444,746.7,275.7,2.93
Aransas,Matagorda Island,SET 1,350,8,915,2017-11-09,445,746.7,276.7,3.41
Aransas,Matagorda Island,SET 1,350,8,915,2018-04-05,438,746.7,269.7,3.81
Aransas,Matagorda Island,SET 1,350,8,915,2018-11-16,452,746.7,283.7,4.43
Aransas,Matagorda Island,SET 1,350,8,915,2019-04-11,454,746.7,285.7,4.83
Aransas,Matagorda Island,SET 1,350,8,915,2019-12-04,449,746.7,280.7,5.48
Aransas,Matagorda Island,SET 1,88,9,916,2014-06-12,435,746.7,265.7,0.00
Aransas,Matagorda Island,SET 1,88,9,916,2014-12-10,420,746.7,250.7,0.50
Aransas,Matagorda Island,SET 1,88,9,916,2015-04-15,441,746.7,271.7,0.84
Aransas,Matagorda Island,SET 1,88,9,916,2015-09-02,432,746.7,262.7,1.22
Aransas,Matagorda Island,SET 1,88,9,916,2016-04-06,434,746.7,264.7,1.82
Aransas,Matagorda Island,SET 1,88,9,916,2017-05-17,NA,746.7,NA,2.93
Aransas,Matagorda Island,SET 1,88,9,916,2017-11-09,454,746.7,284.7,3.41
Aransas,Matagorda Island,SET 1,88,9,916,2018-04-05,453,746.7,283.7,3.81
Aransas,Matagorda Island,SET 1,88,9,916,2018-11-16,451,746.7,281.7,4.43
Aransas,Matagorda Island,SET 1,88,9,916,2019-04-11,453,746.7,283.7,4.83
Aransas,Matagorda Island,SET 1,88,9,916,2019-12-04,469,746.7,299.7,5.48
Aransas,Matagorda Island,SET 1,175,9,916,2014-06-12,452,746.7,282.7,0.00
Aransas,Matagorda Island,SET 1,175,9,916,2014-12-10,451,746.7,281.7,0.50
Aransas,Matagorda Island,SET 1,175,9,916,2015-04-15,451,746.7,281.7,0.84
Aransas,Matagorda Island,SET 1,175,9,916,2015-09-02,447,746.7,277.7,1.22
Aransas,Matagorda Island,SET 1,175,9,916,2016-04-06,443,746.7,273.7,1.82
Aransas,Matagorda Island,SET 1,175,9,916,2017-05-17,448,746.7,278.7,2.93
Aransas,Matagorda Island,SET 1,175,9,916,2017-11-09,448,746.7,278.7,3.41
Aransas,Matagorda Island,SET 1,175,9,916,2018-04-05,452,746.7,282.7,3.81
Aransas,Matagorda Island,SET 1,175,9,916,2018-11-16,459,746.7,289.7,4.43
Aransas,Matagorda Island,SET 1,175,9,916,2019-04-11,447,746.7,277.7,4.83
Aransas,Matagorda Island,SET 1,175,9,916,2019-12-04,463,746.7,293.7,5.48
Aransas,Matagorda Island,SET 1,262,9,915,2014-06-12,443,746.7,274.7,0.00
Aransas,Matagorda Island,SET 1,262,9,915,2014-12-10,441,746.7,272.7,0.50
Aransas,Matagorda Island,SET 1,262,9,915,2015-04-15,443,746.7,274.7,0.84
Aransas,Matagorda Island,SET 1,262,9,915,2015-09-02,435,746.7,266.7,1.22
Aransas,Matagorda Island,SET 1,262,9,915,2016-04-06,445,746.7,276.7,1.82
Aransas,Matagorda Island,SET 1,262,9,915,2017-05-17,477,746.7,308.7,2.93
Aransas,Matagorda Island,SET 1,262,9,915,2017-11-09,473,746.7,304.7,3.41
Aransas,Matagorda Island,SET 1,262,9,915,2018-04-05,479,746.7,310.7,3.81
Aransas,Matagorda Island,SET 1,262,9,915,2018-11-16,455,746.7,286.7,4.43
Aransas,Matagorda Island,SET 1,262,9,915,2019-04-11,464,746.7,295.7,4.83
Aransas,Matagorda Island,SET 1,262,9,915,2019-12-04,479,746.7,310.7,5.48
Aransas,Matagorda Island,SET 1,350,9,915,2014-06-12,440,746.7,271.7,0.00
Aransas,Matagorda Island,SET 1,350,9,915,2014-12-10,447,746.7,278.7,0.50
Aransas,Matagorda Island,SET 1,350,9,915,2015-04-15,419,746.7,250.7,0.84
Aransas,Matagorda Island,SET 1,350,9,915,2015-09-02,426,746.7,257.7,1.22
Aransas,Matagorda Island,SET 1,350,9,915,2016-04-06,425,746.7,256.7,1.82
Aransas,Matagorda Island,SET 1,350,9,915,2017-05-17,442,746.7,273.7,2.93
Aransas,Matagorda Island,SET 1,350,9,915,2017-11-09,439,746.7,270.7,3.41
Aransas,Matagorda Island,SET 1,350,9,915,2018-04-05,437,746.7,268.7,3.81
Aransas,Matagorda Island,SET 1,350,9,915,2018-11-16,457,746.7,288.7,4.43
Aransas,Matagorda Island,SET 1,350,9,915,2019-04-11,458,746.7,289.7,4.83
Aransas,Matagorda Island,SET 1,350,9,915,2019-12-04,445,746.7,276.7,5.48
Aransas,Matagorda Island,SET 2,83,1,916,2014-06-12,414,759.3,257.3,0.00
Aransas,Matagorda Island,SET 2,83,1,916,2014-12-10,417,759.3,260.3,0.50
Aransas,Matagorda Island,SET 2,83,1,916,2015-04-15,414,759.3,257.3,0.84
Aransas,Matagorda Island,SET 2,83,1,916,2015-09-02,412,759.3,255.3,1.22
Aransas,Matagorda Island,SET 2,83,1,916,2016-04-06,419,759.3,262.3,1.82
Aransas,Matagorda Island,SET 2,83,1,916,2017-05-17,410,759.3,253.3,2.93
Aransas,Matagorda Island,SET 2,83,1,916,2017-11-09,420,759.3,263.3,3.41
Aransas,Matagorda Island,SET 2,83,1,916,2018-04-05,418,759.3,261.3,3.81
Aransas,Matagorda Island,SET 2,83,1,916,2018-11-16,419,759.3,262.3,4.43
Aransas,Matagorda Island,SET 2,83,1,916,2019-04-11,418,759.3,261.3,4.83
Aransas,Matagorda Island,SET 2,83,1,916,2019-12-04,418,759.3,261.3,5.48
Aransas,Matagorda Island,SET 2,171,1,916,2014-06-12,412,759.3,255.3,0.00
Aransas,Matagorda Island,SET 2,171,1,916,2014-12-10,418,759.3,261.3,0.50
Aransas,Matagorda Island,SET 2,171,1,916,2015-04-15,427,759.3,270.3,0.84
Aransas,Matagorda Island,SET 2,171,1,916,2015-09-02,417,759.3,260.3,1.22
Aransas,Matagorda Island,SET 2,171,1,916,2016-04-06,420,759.3,263.3,1.82
Aransas,Matagorda Island,SET 2,171,1,916,2017-05-17,425,759.3,268.3,2.93
Aransas,Matagorda Island,SET 2,171,1,916,2017-11-09,418,759.3,261.3,3.41
Aransas,Matagorda Island,SET 2,171,1,916,2018-04-05,427,759.3,270.3,3.81
Aransas,Matagorda Island,SET 2,171,1,916,2018-11-16,432,759.3,275.3,4.43
Aransas,Matagorda Island,SET 2,171,1,916,2019-04-11,428,759.3,271.3,4.83
Aransas,Matagorda Island,SET 2,171,1,916,2019-12-04,428,759.3,271.3,5.48
Aransas,Matagorda Island,SET 2,259,1,913,2014-06-12,416,759.3,262.3,0.00
Aransas,Matagorda Island,SET 2,259,1,913,2014-12-10,422,759.3,268.3,0.50
Aransas,Matagorda Island,SET 2,259,1,913,2015-04-15,421,759.3,267.3,0.84
Aransas,Matagorda Island,SET 2,259,1,913,2015-09-02,417,759.3,263.3,1.22
Aransas,Matagorda Island,SET 2,259,1,913,2016-04-06,417,759.3,263.3,1.82
Aransas,Matagorda Island,SET 2,259,1,913,2017-05-17,428,759.3,274.3,2.93
Aransas,Matagorda Island,SET 2,259,1,913,2017-11-09,427,759.3,273.3,3.41
Aransas,Matagorda Island,SET 2,259,1,913,2018-04-05,437,759.3,283.3,3.81
Aransas,Matagorda Island,SET 2,259,1,913,2018-11-16,422,759.3,268.3,4.43
Aransas,Matagorda Island,SET 2,259,1,913,2019-04-11,430,759.3,276.3,4.83
Aransas,Matagorda Island,SET 2,259,1,913,2019-12-04,426,759.3,272.3,5.48
Aransas,Matagorda Island,SET 2,354,1,913,2014-06-12,374,759.3,220.3,0.00
Aransas,Matagorda Island,SET 2,354,1,913,2014-12-10,408,759.3,254.3,0.50
Aransas,Matagorda Island,SET 2,354,1,913,2015-04-15,410,759.3,256.3,0.84
Aransas,Matagorda Island,SET 2,354,1,913,2015-09-02,398,759.3,244.3,1.22
Aransas,Matagorda Island,SET 2,354,1,913,2016-04-06,369,759.3,215.3,1.82
Aransas,Matagorda Island,SET 2,354,1,913,2017-05-17,430,759.3,276.3,2.93
Aransas,Matagorda Island,SET 2,354,1,913,2017-11-09,428,759.3,274.3,3.41
Aransas,Matagorda Island,SET 2,354,1,913,2018-04-05,429,759.3,275.3,3.81
Aransas,Matagorda Island,SET 2,354,1,913,2018-11-16,437,759.3,283.3,4.43
Aransas,Matagorda Island,SET 2,354,1,913,2019-04-11,438,759.3,284.3,4.83
Aransas,Matagorda Island,SET 2,354,1,913,2019-12-04,445,759.3,291.3,5.48
Aransas,Matagorda Island,SET 2,83,2,916,2014-06-12,421,759.3,264.3,0.00
Aransas,Matagorda Island,SET 2,83,2,916,2014-12-10,420,759.3,263.3,0.50
Aransas,Matagorda Island,SET 2,83,2,916,2015-04-15,424,759.3,267.3,0.84
Aransas,Matagorda Island,SET 2,83,2,916,2015-09-02,417,759.3,260.3,1.22
Aransas,Matagorda Island,SET 2,83,2,916,2016-04-06,424,759.3,267.3,1.82
Aransas,Matagorda Island,SET 2,83,2,916,2017-05-17,418,759.3,261.3,2.93
Aransas,Matagorda Island,SET 2,83,2,916,2017-11-09,417,759.3,260.3,3.41
Aransas,Matagorda Island,SET 2,83,2,916,2018-04-05,419,759.3,262.3,3.81
Aransas,Matagorda Island,SET 2,83,2,916,2018-11-16,418,759.3,261.3,4.43
Aransas,Matagorda Island,SET 2,83,2,916,2019-04-11,415,759.3,258.3,4.83
Aransas,Matagorda Island,SET 2,83,2,916,2019-12-04,420,759.3,263.3,5.48
Aransas,Matagorda Island,SET 2,171,2,916,2014-06-12,419,759.3,262.3,0.00
Aransas,Matagorda Island,SET 2,171,2,916,2014-12-10,422,759.3,265.3,0.50
Aransas,Matagorda Island,SET 2,171,2,916,2015-04-15,418,759.3,261.3,0.84
Aransas,Matagorda Island,SET 2,171,2,916,2015-09-02,420,759.3,263.3,1.22
Aransas,Matagorda Island,SET 2,171,2,916,2016-04-06,420,759.3,263.3,1.82
Aransas,Matagorda Island,SET 2,171,2,916,2017-05-17,426,759.3,269.3,2.93
Aransas,Matagorda Island,SET 2,171,2,916,2017-11-09,423,759.3,266.3,3.41
Aransas,Matagorda Island,SET 2,171,2,916,2018-04-05,428,759.3,271.3,3.81
Aransas,Matagorda Island,SET 2,171,2,916,2018-11-16,427,759.3,270.3,4.43
Aransas,Matagorda Island,SET 2,171,2,916,2019-04-11,426,759.3,269.3,4.83
Aransas,Matagorda Island,SET 2,171,2,916,2019-12-04,424,759.3,267.3,5.48
Aransas,Matagorda Island,SET 2,259,2,916,2014-06-12,419,759.3,262.3,0.00
Aransas,Matagorda Island,SET 2,259,2,916,2014-12-10,421,759.3,264.3,0.50
Aransas,Matagorda Island,SET 2,259,2,916,2015-04-15,421,759.3,264.3,0.84
Aransas,Matagorda Island,SET 2,259,2,916,2015-09-02,419,759.3,262.3,1.22
Aransas,Matagorda Island,SET 2,259,2,916,2016-04-06,421,759.3,264.3,1.82
Aransas,Matagorda Island,SET 2,259,2,916,2017-05-17,426,759.3,269.3,2.93
Aransas,Matagorda Island,SET 2,259,2,916,2017-11-09,426,759.3,269.3,3.41
Aransas,Matagorda Island,SET 2,259,2,916,2018-04-05,427,759.3,270.3,3.81
Aransas,Matagorda Island,SET 2,259,2,916,2018-11-16,423,759.3,266.3,4.43
Aransas,Matagorda Island,SET 2,259,2,916,2019-04-11,427,759.3,270.3,4.83
Aransas,Matagorda Island,SET 2,259,2,916,2019-12-04,422,759.3,265.3,5.48
Aransas,Matagorda Island,SET 2,354,2,916,2014-06-12,410,759.3,253.3,0.00
Aransas,Matagorda Island,SET 2,354,2,916,2014-12-10,415,759.3,258.3,0.50
Aransas,Matagorda Island,SET 2,354,2,916,2015-04-15,415,759.3,258.3,0.84
Aransas,Matagorda Island,SET 2,354,2,916,2015-09-02,407,759.3,250.3,1.22
Aransas,Matagorda Island,SET 2,354,2,916,2016-04-06,395,759.3,238.3,1.82
Aransas,Matagorda Island,SET 2,354,2,916,2017-05-17,440,759.3,283.3,2.93
Aransas,Matagorda Island,SET 2,354,2,916,2017-11-09,439,759.3,282.3,3.41
Aransas,Matagorda Island,SET 2,354,2,916,2018-04-05,442,759.3,285.3,3.81
Aransas,Matagorda Island,SET 2,354,2,916,2018-11-16,458,759.3,301.3,4.43
Aransas,Matagorda Island,SET 2,354,2,916,2019-04-11,465,759.3,308.3,4.83
Aransas,Matagorda Island,SET 2,354,2,916,2019-12-04,447,759.3,290.3,5.48
Aransas,Matagorda Island,SET 2,83,3,914,2014-06-12,417,759.3,262.3,0.00
Aransas,Matagorda Island,SET 2,83,3,914,2014-12-10,418,759.3,263.3,0.50
Aransas,Matagorda Island,SET 2,83,3,914,2015-04-15,415,759.3,260.3,0.84
Aransas,Matagorda Island,SET 2,83,3,914,2015-09-02,416,759.3,261.3,1.22
Aransas,Matagorda Island,SET 2,83,3,914,2016-04-06,416,759.3,261.3,1.82
Aransas,Matagorda Island,SET 2,83,3,914,2017-05-17,421,759.3,266.3,2.93
Aransas,Matagorda Island,SET 2,83,3,914,2017-11-09,418,759.3,263.3,3.41
Aransas,Matagorda Island,SET 2,83,3,914,2018-04-05,426,759.3,271.3,3.81
Aransas,Matagorda Island,SET 2,83,3,914,2018-11-16,416,759.3,261.3,4.43
Aransas,Matagorda Island,SET 2,83,3,914,2019-04-11,418,759.3,263.3,4.83
Aransas,Matagorda Island,SET 2,83,3,914,2019-12-04,420,759.3,265.3,5.48
Aransas,Matagorda Island,SET 2,171,3,914,2014-06-12,416,759.3,261.3,0.00
Aransas,Matagorda Island,SET 2,171,3,914,2014-12-10,416,759.3,261.3,0.50
Aransas,Matagorda Island,SET 2,171,3,914,2015-04-15,416,759.3,261.3,0.84
Aransas,Matagorda Island,SET 2,171,3,914,2015-09-02,376,759.3,221.3,1.22
Aransas,Matagorda Island,SET 2,171,3,914,2016-04-06,409,759.3,254.3,1.82
Aransas,Matagorda Island,SET 2,171,3,914,2017-05-17,431,759.3,276.3,2.93
Aransas,Matagorda Island,SET 2,171,3,914,2017-11-09,447,759.3,292.3,3.41
Aransas,Matagorda Island,SET 2,171,3,914,2018-04-05,429,759.3,274.3,3.81
Aransas,Matagorda Island,SET 2,171,3,914,2018-11-16,423,759.3,268.3,4.43
Aransas,Matagorda Island,SET 2,171,3,914,2019-04-11,429,759.3,274.3,4.83
Aransas,Matagorda Island,SET 2,171,3,914,2019-12-04,424,759.3,269.3,5.48
Aransas,Matagorda Island,SET 2,259,3,915,2014-06-12,415,759.3,259.3,0.00
Aransas,Matagorda Island,SET 2,259,3,915,2014-12-10,415,759.3,259.3,0.50
Aransas,Matagorda Island,SET 2,259,3,915,2015-04-15,416,759.3,260.3,0.84
Aransas,Matagorda Island,SET 2,259,3,915,2015-09-02,422,759.3,266.3,1.22
Aransas,Matagorda Island,SET 2,259,3,915,2016-04-06,421,759.3,265.3,1.82
Aransas,Matagorda Island,SET 2,259,3,915,2017-05-17,384,759.3,228.3,2.93
Aransas,Matagorda Island,SET 2,259,3,915,2017-11-09,404,759.3,248.3,3.41
Aransas,Matagorda Island,SET 2,259,3,915,2018-04-05,400,759.3,244.3,3.81
Aransas,Matagorda Island,SET 2,259,3,915,2018-11-16,417,759.3,261.3,4.43
Aransas,Matagorda Island,SET 2,259,3,915,2019-04-11,422,759.3,266.3,4.83
Aransas,Matagorda Island,SET 2,259,3,915,2019-12-04,422,759.3,266.3,5.48
Aransas,Matagorda Island,SET 2,354,3,915,2014-06-12,419,759.3,263.3,0.00
Aransas,Matagorda Island,SET 2,354,3,915,2014-12-10,421,759.3,265.3,0.50
Aransas,Matagorda Island,SET 2,354,3,915,2015-04-15,415,759.3,259.3,0.84
Aransas,Matagorda Island,SET 2,354,3,915,2015-09-02,422,759.3,266.3,1.22
Aransas,Matagorda Island,SET 2,354,3,915,2016-04-06,423,759.3,267.3,1.82
Aransas,Matagorda Island,SET 2,354,3,915,2017-05-17,416,759.3,260.3,2.93
Aransas,Matagorda Island,SET 2,354,3,915,2017-11-09,430,759.3,274.3,3.41
